Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar,G5 currency index,Producer index,Consumer index
30/11/93,370.9,327.9,"40,475.4",249.8,496.4,556.5,"11,630.4","2,157.5",370.9,5.1,"1,395.3","7,85,713.1","1,366.4","9,419.3","40,07,217.6","1,247.0","3,00,630.1",327.9,445.6,370.9,"1,252.0","2,157.5",496.4,564.2,124.7,86.8,94.2
01/12/93,373.1,330.3,"40,510.6",252.0,497.8,558.2,"11,718.4","2,176.2",373.1,5.1,"1,399.4","7,90,912.1","1,370.1","9,510.8","40,41,881.3","1,260.1","3,01,453.9",330.3,449.4,373.1,"1,257.2","2,176.2",497.8,566.8,124.8,87.3,94.9
02/12/93,374.7,332.5,"40,750.3",252.7,498.4,560.4,"11,738.6","2,182.3",374.7,5.2,"1,404.5","7,89,340.9","1,375.1","9,502.1","40,53,198.3","1,259.2","3,02,980.3",332.5,450.7,374.7,"1,261.4","2,182.3",498.4,563.8,125.6,87.4,95.2
03/12/93,376.8,333.6,"40,822.0",252.8,500.5,561.1,"11,829.5","2,182.8",376.8,5.4,"1,413.6","7,92,755.5","1,383.8","9,579.9","40,67,387.0","1,267.2","3,04,812.6",333.6,450.8,376.8,"1,271.0","2,182.8",500.5,562.5,125.8,87.6,95.7
06/12/93,377.0,330.4,"40,829.6",251.5,501.2,555.1,"11,858.2","2,176.4",377.0,5.2,"1,419.0","7,95,471.7","1,389.6","9,600.0","40,55,589.6","1,271.6","3,06,007.8",330.4,449.5,377.0,"1,271.9","2,176.4",501.2,564.7,125.8,87.7,95.7
07/12/93,376.9,329.7,"40,544.5",252.6,498.4,552.6,"11,860.2","2,181.4",376.9,5.2,"1,414.1","8,02,514.0","1,384.8","9,586.7","40,64,911.5","1,268.5","3,05,182.9",329.7,450.5,376.9,"1,268.2","2,181.4",498.4,565.0,124.9,87.7,95.7
08/12/93,382.3,333.7,"41,490.4",255.7,505.8,560.7,"12,006.0","2,208.2",382.3,5.3,"1,434.8","8,06,061.9","1,405.2","9,730.1","41,14,875.6","1,289.0","3,09,535.0",333.7,456.0,382.3,"1,286.4","2,208.2",505.8,568.5,127.9,88.7,96.9
09/12/93,382.5,334.2,"41,562.2",255.8,506.7,561.4,"11,982.7","2,208.7",382.5,5.3,"1,434.1","8,07,818.2","1,404.4","9,693.6","41,15,654.6","1,288.2","3,09,452.9",334.2,456.1,382.5,"1,287.1","2,208.7",506.7,568.1,128.1,88.7,96.9
10/12/93,382.3,332.9,"41,746.1",255.7,508.1,556.8,"11,980.4","2,218.5",382.3,5.4,"1,434.8","8,07,253.5","1,405.0","9,699.4","41,51,699.1","1,294.3","3,09,535.0",332.9,472.2,382.3,"1,288.6","2,218.5",508.1,570.5,128.6,89.0,96.9
13/12/93,386.3,338.1,"42,110.5",259.1,513.5,566.2,"12,127.8","2,248.2",386.3,5.5,"1,451.5","8,17,814.2","1,421.5","9,826.6","42,07,265.2","1,299.5","3,13,690.8",338.1,478.6,386.3,"1,303.6","2,248.2",513.5,576.7,129.8,90.0,98.1
14/12/93,387.0,339.9,"42,313.9",260.0,516.6,567.4,"12,141.7","2,255.6",387.0,5.6,"1,452.7","8,18,279.6","1,422.3","9,843.3","42,21,095.5","1,303.6","3,13,942.0",339.9,480.1,387.0,"1,307.5","2,255.6",516.6,575.4,130.4,90.1,98.4
15/12/93,385.6,339.1,"42,302.9",259.9,514.4,565.3,"12,099.5","2,255.0",385.6,5.6,"1,449.0","8,18,017.8","1,417.2","9,856.4","42,19,999.5","1,299.9","3,12,716.7",339.1,480.0,385.6,"1,305.1","2,255.0",514.4,572.1,130.3,89.9,98.1
16/12/93,386.1,338.5,"42,395.8",259.3,514.1,563.3,"12,083.5","2,249.6",386.1,5.6,"1,448.5","8,10,955.8","1,414.6","9,817.2","42,09,866.8","1,299.0","3,12,069.6",338.5,478.9,386.1,"1,303.0","2,249.6",514.1,571.2,130.6,89.8,98.0
17/12/93,386.5,338.1,"42,577.3",259.2,517.3,561.9,"12,105.7","2,248.9",386.5,5.6,"1,449.3","8,15,150.4","1,418.1","9,816.7","41,83,510.7","1,302.6","3,13,010.9",338.1,478.8,386.5,"1,307.0","2,248.9",517.3,569.8,131.2,89.8,98.1
20/12/93,389.8,341.6,"43,094.2",262.4,522.9,570.0,"12,239.5","2,276.2",389.8,5.6,"1,461.7","8,23,655.0","1,431.0","9,917.6","42,34,308.1","1,311.3","3,16,280.3",341.6,484.6,389.8,"1,320.2","2,276.2",522.9,573.8,132.8,90.6,99.1
21/12/93,387.5,338.0,"43,005.0",260.2,520.7,562.1,"12,146.8","2,257.8",387.5,5.6,"1,453.1","8,17,912.1","1,422.6","9,871.0","41,99,968.2","1,300.0","3,14,261.8",338.0,480.7,387.5,"1,310.6","2,257.8",520.7,569.1,132.5,90.0,98.4
22/12/93,385.7,335.3,"42,627.9",258.0,515.4,554.6,"12,085.4","2,238.0",385.7,5.6,"1,448.4","8,11,830.5","1,417.9","9,776.7","41,63,136.0","1,291.5","3,12,647.3",335.3,476.5,385.7,"1,306.2","2,238.0",515.4,567.3,131.3,89.5,97.8
23/12/93,385.0,333.4,"42,551.8",256.0,510.2,552.2,"12,029.7","2,220.5",385.0,5.6,"1,443.3","8,09,454.6","1,412.5","9,795.2","41,30,713.2","1,291.8","3,10,788.3",333.4,472.8,385.0,"1,298.4","2,220.5",510.2,567.6,131.1,89.2,97.3
24/12/93,385.0,334.0,"42,861.0",256.3,515.2,556.0,"12,111.8","2,233.3",385.0,5.6,"1,448.5","8,17,448.0","1,418.3","9,851.6","41,89,308.3","1,304.0","3,11,881.3",334.0,482.8,385.0,"1,303.2","2,233.3",515.2,569.0,132.0,89.4,97.7
27/12/93,385.0,334.0,"42,861.0",256.3,515.2,556.0,"12,111.8","2,233.3",385.0,5.6,"1,448.5","8,17,375.9","1,418.3","9,851.6","41,89,308.3","1,304.0","3,11,881.3",334.0,482.8,385.0,"1,303.2","2,233.3",515.2,569.0,132.0,89.4,97.7
28/12/93,385.0,334.0,"42,861.0",256.3,515.2,556.0,"12,111.8","2,233.3",385.0,5.6,"1,448.5","8,17,375.9","1,418.3","9,851.6","41,89,308.3","1,304.0","3,11,881.3",334.0,482.8,385.0,"1,303.2","2,233.3",515.2,569.0,132.0,89.4,97.7
29/12/93,386.1,339.7,"43,166.0",258.9,514.4,561.6,"12,111.5","2,245.8",386.1,5.7,"1,448.6","8,25,459.0","1,418.6","9,935.3","42,12,798.8","1,300.5","3,12,084.6",339.7,485.5,386.1,"1,309.0","2,245.8",514.4,572.2,133.0,89.9,98.1
30/12/93,391.8,347.5,"43,816.2",265.3,522.5,579.6,"12,290.9","2,301.5",391.8,5.8,"1,469.4","8,28,835.0","1,438.5","10,017.3","43,17,288.7","1,314.0","3,16,368.6",347.5,497.6,391.8,"1,332.6","2,301.5",522.5,579.7,135.0,91.5,99.9
31/12/93,391.8,348.2,"43,592.9",264.8,517.1,580.1,"12,252.6","2,265.5",391.8,5.8,"1,465.0","8,24,654.2","1,432.0","9,977.9","42,26,900.8","1,316.7","3,15,272.6",348.2,486.1,391.8,"1,327.2","2,265.5",517.1,575.5,134.3,90.8,99.4
03/01/94,391.8,348.2,"43,592.9",264.6,517.1,580.1,"12,263.9","2,267.0",391.8,5.9,"1,465.6","8,23,257.1","1,432.0","9,980.7","42,26,900.8","1,316.7","3,15,272.6",348.2,486.1,391.8,"1,327.2","2,267.0",517.1,575.5,134.3,90.8,99.4
04/01/94,394.1,350.1,"44,596.3",266.0,518.8,585.7,"12,366.8","2,285.9",394.1,5.9,"1,477.9","8,29,904.8","1,450.0","10,101.2","42,58,161.4","1,324.8","3,19,330.8",350.1,489.7,394.1,"1,341.7","2,285.9",518.8,575.6,137.4,91.3,100.2
05/01/94,395.3,351.1,"44,566.9",265.9,519.8,585.0,"12,398.6","3,438.6",395.3,6.0,"1,482.1","8,31,439.8","1,452.6","10,106.2","42,57,367.9","1,330.9","3,21,070.2",351.1,489.6,395.3,"1,342.9","3,438.6",519.8,575.1,137.3,104.4,113.7
06/01/94,385.7,342.5,"43,406.9",259.2,509.8,568.7,"12,097.8","3,355.2",385.7,5.9,"1,446.2","8,10,732.5","1,414.4","9,861.1","41,49,494.7","1,296.7","3,13,650.2",342.5,477.2,385.7,"1,310.6","3,355.2",509.8,563.6,133.7,101.9,110.9
07/01/94,390.5,346.3,"43,667.7",262.0,516.4,574.2,"12,248.5","3,393.5",390.5,5.9,"1,464.4","8,20,060.5","1,429.8","9,989.0","42,13,133.0","1,312.0","3,17,671.5",346.3,483.9,390.5,"1,327.2","3,393.5",516.4,568.6,134.5,103.1,112.2
10/01/94,383.7,340.4,"43,006.1",256.6,503.6,562.2,"12,019.0","3,334.0",383.7,5.8,"1,437.0","8,03,981.4","1,398.4","9,783.4","41,20,825.2","1,287.2","3,10,996.0",340.4,473.3,383.7,"1,302.0","3,334.0",503.6,557.2,132.5,101.2,110.2
11/01/94,385.5,342.9,"43,358.9",258.5,509.3,569.5,"12,093.0","3,353.5",385.5,5.9,"1,445.5","8,10,195.5","1,415.4","9,856.3","41,56,695.5","1,297.7","3,12,687.3",342.9,477.4,385.5,"1,313.4","3,353.5",509.3,558.6,133.6,101.7,110.9
12/01/94,386.1,342.4,"43,403.4",257.2,508.6,567.2,"12,111.0","3,359.1",386.1,5.9,"1,447.8","8,12,740.3","1,418.6","9,876.4","41,35,689.1","1,300.0","3,13,127.2",342.4,475.0,386.1,"1,312.3","3,359.1",508.6,559.6,133.7,101.9,111.0
13/01/94,388.8,347.2,"43,605.7",259.9,513.9,574.7,"12,195.0","3,382.3",388.8,6.0,"1,457.8","8,20,630.9","1,433.5","9,944.6","41,79,112.3","1,309.6","3,15,287.0",347.2,480.0,388.8,"1,324.2","3,382.3",513.9,562.1,134.3,102.5,111.9
14/01/94,390.1,348.5,"43,386.3",261.5,515.2,577.4,"12,237.4","3,394.0",390.1,6.2,"1,462.8","8,26,649.5","1,442.2","9,975.2","42,23,537.3","1,315.0","3,16,675.1",348.5,482.9,390.1,"1,331.8","3,394.0",515.2,565.5,133.7,103.0,112.3
17/01/94,392.3,350.7,"43,578.1",263.0,517.8,580.8,"12,307.4","3,413.1",392.3,6.4,"1,471.1","8,30,625.6","1,441.0","10,031.5","42,48,213.8","1,320.7","3,18,714.6",350.7,485.8,392.3,"1,339.2","3,413.1",517.8,563.6,134.3,103.4,112.9
18/01/94,392.6,349.5,"43,476.4",262.2,516.5,575.8,"12,315.2","3,415.3",392.6,6.6,"1,472.0","8,28,111.5","1,441.1","10,032.0","42,35,583.5","1,321.1","3,18,446.2",349.5,484.3,392.6,"1,340.0","3,415.3",516.5,563.4,134.0,103.4,113.0
19/01/94,391.7,348.3,"43,439.2",262.6,513.7,571.7,"12,287.6","3,407.9",391.7,7.4,"1,468.8","8,26,319.8","1,443.1","9,996.5","42,41,718.0","1,318.6","3,17,425.1",348.3,485.0,391.7,"1,336.1","3,407.9",513.7,560.6,133.8,103.1,112.8
20/01/94,391.8,347.2,"43,691.1",261.3,513.2,569.7,"12,291.2","3,408.8",391.8,6.6,"1,468.8","8,28,618.4","1,436.0","10,004.9","42,20,729.1","1,318.4","3,17,545.0",347.2,482.6,391.8,"1,337.3","3,408.8",513.2,556.0,134.6,102.9,112.7
21/01/94,386.0,343.8,"42,928.5",258.2,506.5,565.8,"12,108.8","3,358.3",386.0,6.4,"1,447.4","8,16,465.6","1,419.1","9,847.2","41,86,456.4","1,297.3","3,12,496.3",343.8,556.5,386.0,"1,317.7","3,358.3",506.5,549.3,132.3,101.7,111.1
24/01/94,378.8,337.7,"42,359.4",253.2,496.5,554.7,"11,883.4","3,295.6",378.8,6.3,"1,420.4","8,02,062.0","1,389.7","9,670.8","41,05,347.8","1,273.7","3,06,468.6",337.7,545.7,378.8,"1,295.9","3,295.6",496.5,538.2,130.5,99.8,109.0
25/01/94,382.0,340.4,"42,461.4",255.7,501.4,561.3,"11,982.9","3,327.2",382.0,6.9,"1,432.4","8,09,029.0","1,403.4","9,750.6","41,45,572.6","1,285.6","3,09,057.2",340.4,551.1,382.0,"1,307.3","3,327.2",501.4,539.4,130.8,100.5,110.0
26/01/94,383.0,340.6,"42,292.4",256.6,503.2,563.9,"12,014.6","3,332.2",383.0,6.4,"1,436.2","8,09,690.1","1,407.0","9,761.1","41,60,602.6","1,294.5","3,09,685.0",340.6,553.1,383.0,"1,308.8","3,332.2",503.2,540.0,130.3,100.7,110.2
27/01/94,383.6,340.5,"41,971.6",257.0,503.1,564.1,"12,032.1","3,337.3",383.6,6.7,"1,438.5","8,10,930.9","1,409.2","9,770.3","41,67,118.9","1,294.3","3,10,006.8",340.5,554.0,383.6,"1,311.7","3,337.3",503.1,540.7,129.3,100.9,110.4
28/01/94,378.3,333.1,"41,274.7",251.6,500.9,551.7,"11,866.2","3,290.8",378.3,6.6,"1,418.4","7,99,290.5","1,384.2","9,622.7","40,99,851.5","1,275.4","3,05,683.2",333.1,581.7,378.3,"1,290.9","3,290.8",500.9,534.6,127.2,99.6,108.8
31/01/94,377.9,335.2,"41,194.5",252.1,501.2,554.2,"11,853.7","3,287.8",377.9,6.6,"1,417.3","7,99,380.2","1,390.1","9,617.9","41,09,174.2","1,272.5","3,05,372.3",335.2,583.0,377.9,"1,293.3","3,287.8",501.2,532.8,126.9,99.5,108.7
01/02/94,381.7,335.5,"41,080.8",253.2,508.2,551.7,"11,970.5","3,320.1",381.7,6.7,"1,431.2","8,06,618.0","1,396.1","9,699.7","41,27,096.2","1,281.0","3,08,316.0",335.5,585.5,381.7,"1,302.1","3,320.1",508.2,533.9,126.6,100.2,109.7
02/02/94,384.7,339.6,"41,566.9",257.3,510.8,559.2,"12,068.0","3,347.3",384.7,6.8,"1,442.4","8,12,582.6","1,413.3","9,769.5","41,93,744.4","1,292.6","3,10,703.8",339.6,595.0,384.7,"1,313.8","3,347.3",510.8,538.5,128.1,101.1,110.7
03/02/94,385.7,339.8,"41,667.6",257.4,511.7,557.6,"12,096.9","3,356.5",385.7,6.9,"1,446.3","8,15,072.0","1,413.9","9,799.4","41,95,685.4","1,293.9","3,11,432.0",339.8,595.3,385.7,"1,317.9","3,356.5",511.7,539.2,128.4,101.3,110.9
04/02/94,388.5,342.8,"41,993.0",260.4,516.3,561.6,"12,186.8","3,384.6",388.5,6.9,"1,457.0","8,21,047.1","1,418.3","9,875.7","42,35,768.7","1,317.3","3,13,752.2",342.8,608.4,388.5,"1,328.4","3,384.6",516.3,543.3,129.4,102.2,111.8
07/02/94,383.5,343.1,"41,689.9",258.9,514.4,564.8,"12,029.4","3,336.8",383.5,7.0,"1,438.3","8,10,938.3","1,410.3","9,760.4","42,11,741.2","1,295.0","3,10,357.9",343.1,604.9,383.5,"1,317.1","3,336.8",514.4,536.4,128.5,100.9,110.5
08/02/94,380.6,341.1,"41,443.3",258.9,510.9,564.0,"11,938.3","3,313.7",380.6,6.8,"1,427.2","8,04,510.5","1,399.6","9,681.5","42,10,906.5","1,286.0","3,08,656.3",341.1,604.8,380.6,"1,308.1","3,313.7",510.9,529.7,127.7,100.0,109.6
09/02/94,380.8,340.1,"41,063.5",260.7,511.8,563.1,"11,944.5","3,315.5",380.8,7.0,"1,428.0","8,05,885.1","1,398.9","9,682.8","42,40,524.3","1,286.2","3,08,817.1",340.1,609.1,380.8,"1,308.2","3,315.5",511.8,530.0,126.6,100.1,109.7
10/02/94,382.5,341.0,"41,482.1",261.7,513.5,565.3,"11,998.6","3,330.6",382.5,7.1,"1,434.5","8,10,231.8","1,404.2","9,738.5","42,56,812.2","1,290.7","3,10,227.1",341.0,611.4,382.5,"1,318.4","3,330.6",513.5,532.5,127.8,100.6,110.2
11/02/94,381.9,340.2,"41,201.7",260.4,513.1,563.6,"11,977.7","3,324.9",381.9,6.9,"1,432.1","8,09,255.5","1,397.3","9,721.9","41,29,076.9","1,285.5","3,09,700.3",340.2,599.7,381.9,"1,316.8","3,324.9",513.1,533.0,127.0,100.5,110.0
14/02/94,383.3,339.8,"39,896.5",260.8,518.7,563.3,"12,021.6","3,337.1",383.3,7.0,"1,437.3","8,11,916.0","1,409.1","9,723.0","41,35,754.8","1,292.6","3,11,043.7",339.8,600.7,383.3,"1,319.8","3,337.1",518.7,539.0,123.0,101.0,110.3
15/02/94,385.0,338.5,"39,694.9",260.9,521.6,558.3,"12,076.0","3,352.5",385.0,7.1,"1,443.9","8,15,266.1","1,413.3","9,733.2","41,36,901.6","1,297.7","3,12,187.9",338.5,600.9,385.0,"1,324.9","3,352.5",521.6,544.1,122.4,101.5,110.8
16/02/94,383.5,336.9,"39,712.9",259.3,518.2,556.7,"12,030.3","3,337.5",383.5,7.1,"1,438.3","8,12,732.0","1,404.4","9,699.1","41,10,754.5","1,290.4","3,10,856.4",336.9,597.1,383.5,"1,322.0","3,337.5",518.2,538.8,122.4,101.0,110.3
17/02/94,384.5,339.1,"40,112.9",260.9,515.5,561.9,"12,060.8","3,347.7",384.5,7.2,"1,442.1","8,15,716.7","1,415.0","9,727.8","41,36,009.1","1,296.5","3,11,502.4",339.1,600.7,384.5,"1,328.0","3,347.7",515.5,537.3,123.6,101.2,110.7
18/02/94,380.0,332.6,"39,628.8",256.9,508.3,550.9,"11,917.6","3,306.3",380.0,7.0,"1,425.0","8,08,818.6","1,395.4","9,624.1","41,26,804.3","1,284.8","3,07,740.7",332.6,596.3,380.0,"1,312.4","3,306.3",508.3,532.5,122.2,100.1,109.2
21/02/94,380.0,334.2,"40,376.4",257.5,509.4,553.1,"11,919.6","3,305.7",380.0,7.2,"1,425.1","8,11,802.5","1,394.7","9,640.9","41,36,858.8","1,280.2","3,07,469.2",334.2,597.7,380.0,"1,315.9","3,305.7",509.4,532.0,124.4,100.1,109.3
22/02/94,379.4,333.7,"40,018.6",256.6,509.7,550.1,"11,902.2","3,300.7",379.4,7.3,"1,422.9","8,14,789.7","1,393.4","9,621.9","41,21,949.1","1,277.3","3,06,811.5",333.7,595.6,379.4,"1,319.3","3,300.7",509.7,527.4,123.3,99.8,109.2
23/02/94,375.8,330.6,"39,652.4",254.5,503.2,545.9,"11,786.7","3,267.9",375.8,7.2,"1,409.2","8,05,353.7","1,381.3","9,525.6","40,87,545.0","1,264.7","3,03,709.9",330.6,590.6,375.8,"1,327.4","3,267.9",503.2,518.9,122.2,98.9,108.1
24/02/94,376.7,332.1,"39,685.4",254.6,506.8,545.4,"11,817.5","3,278.1",376.7,7.3,"1,412.7","8,06,185.0","1,388.5","9,549.4","40,89,292.1","1,265.1","3,04,392.2",332.1,590.8,376.7,"1,314.2","3,278.1",506.8,518.5,122.3,99.0,108.4
25/02/94,379.0,330.3,"39,686.9",254.3,511.8,540.8,"11,888.1","3,295.0",379.0,7.5,"1,421.3","8,13,254.7","1,386.8","9,591.6","40,99,392.2","1,277.5","3,06,637.5",330.3,590.1,379.0,"1,315.8","3,295.0",511.8,525.9,122.3,99.6,108.9
28/02/94,381.6,333.0,"39,738.5",256.7,515.9,544.9,"11,967.3","3,317.5",381.6,7.7,"1,430.9","8,18,472.9","1,403.2","9,660.9","41,39,181.9","1,286.2","3,08,235.1",333.0,595.8,381.6,"1,324.6","3,317.5",515.9,535.3,122.5,100.5,109.7
01/03/94,381.3,333.4,"39,889.8",256.6,515.8,547.9,"11,961.4","3,318.1",381.3,8.2,"1,430.0","8,18,270.3","1,399.4","9,650.7","41,36,748.6","1,283.4","3,08,033.4",333.4,595.5,381.3,"1,318.7","3,318.1",515.8,533.3,123.0,100.4,109.7
02/03/94,377.0,329.0,"39,079.7",252.1,511.1,539.3,"11,835.7","3,281.5",377.0,8.2,"1,413.6","8,09,151.0","1,382.8","9,537.2","40,64,393.3","1,272.2","3,04,039.8",329.0,585.1,377.0,"1,304.0","3,281.5",511.1,535.4,120.5,99.6,108.5
03/03/94,377.7,329.9,"39,306.7",252.7,511.7,541.1,"11,871.5","3,288.4",377.7,8.1,"1,416.3","8,10,760.1","1,388.6","9,552.4","40,73,293.2","1,277.5","3,04,758.6",329.9,586.4,377.7,"1,310.2","3,288.4",511.7,534.7,121.2,99.8,108.8
04/03/94,376.0,330.2,"39,669.7",252.3,510.9,542.1,"11,804.3","3,274.6",376.0,8.0,"1,409.8","8,07,004.7","1,380.0","9,515.6","40,82,273.2","1,272.1","3,03,326.0",330.2,635.8,376.0,"1,306.7","3,274.6",510.9,526.4,122.3,99.2,108.3
07/03/94,377.5,331.3,"39,958.4",253.3,513.0,543.1,"11,842.6","3,286.8",377.5,8.1,"1,415.6","8,10,681.3","1,386.2","9,562.1","40,98,000.4","1,274.3","3,05,020.1",331.3,638.2,377.5,"1,316.6","3,286.8",513.0,524.8,123.2,99.5,108.7
08/03/94,376.1,329.9,"39,576.5",252.8,509.9,540.5,"11,797.7","3,274.1",376.1,8.1,"1,410.2","8,08,078.6","1,381.0","9,519.4","40,91,588.8","1,268.3","3,03,994.2",329.9,637.2,376.1,"1,310.5","3,274.1",509.9,524.4,122.0,99.2,108.3
09/03/94,375.3,328.1,"39,721.2",251.5,507.9,538.0,"11,773.1","3,266.7",375.3,8.2,"1,407.4","8,06,499.5","1,378.3","9,495.4","40,69,746.7","1,264.6","3,03,383.7",328.1,633.8,375.3,"1,303.4","3,266.7",507.9,525.4,122.4,99.0,108.0
10/03/94,380.5,329.2,"40,217.1",253.4,516.6,541.1,"11,936.3","3,310.5",380.5,8.3,"1,426.8","8,18,218.6","1,396.5","9,626.7","41,00,585.7","1,283.2","3,07,025.7",329.2,638.6,380.5,"1,309.3","3,310.5",516.6,535.0,124.0,100.3,109.4
11/03/94,386.7,332.3,"40,646.6",257.3,526.2,547.9,"12,129.2","3,365.3",386.7,7.8,"1,449.9","8,31,461.9","1,420.0","9,778.4","41,75,716.6","1,297.5","3,11,659.2",332.3,661.0,386.7,"1,326.6","3,365.3",526.2,544.1,125.3,102.0,111.1
14/03/94,386.5,334.0,"40,922.8",258.6,525.6,553.6,"12,124.5","3,362.7",386.5,7.8,"1,449.3","8,31,140.1","1,418.9","9,786.2","41,96,445.2","1,303.9","3,12,449.8",334.0,664.3,386.5,"1,333.7","3,362.7",525.6,538.1,126.1,101.8,111.1
15/03/94,387.1,335.8,"41,090.6",259.5,527.8,558.0,"12,142.3","3,367.8",387.1,7.8,"1,451.7","8,32,265.0","1,422.4","9,803.3","42,11,407.3","1,303.7","3,12,100.1",335.8,666.6,387.1,"1,336.4","3,367.8",527.8,537.9,126.6,101.9,111.3
16/03/94,385.5,333.5,"40,745.5",258.4,524.5,552.5,"12,087.4","3,352.4",385.5,8.6,"1,444.9","8,28,299.3","1,415.4","9,753.9","41,90,703.8","1,297.0","3,10,648.4",333.5,663.3,385.5,"1,329.4","3,352.4",524.5,539.9,125.6,101.6,110.8
17/03/94,383.4,329.8,"40,523.6",256.0,524.5,547.8,"12,027.3","3,335.7",383.4,9.0,"1,437.6","8,24,118.8","1,405.2","9,702.0","41,54,445.5","1,290.8","3,09,270.2",329.8,657.6,383.4,"1,314.6","3,335.7",524.5,538.1,124.9,101.0,110.2
18/03/94,386.6,335.8,"40,989.2",259.6,529.1,557.0,"12,126.5","3,363.1",386.6,9.7,"1,449.3","8,30,626.9","1,421.8","9,787.8","42,20,421.6","1,308.9","3,11,858.5",335.8,665.7,386.6,"1,332.4","3,363.1",529.1,542.7,126.3,102.0,111.3
21/03/94,386.5,335.9,"41,075.8",260.3,527.2,555.5,"12,123.4","3,361.8",386.5,9.3,"1,449.1","8,30,481.1","1,419.2","9,784.9","42,31,268.8","1,305.8","3,12,019.6",335.9,667.4,386.5,"1,333.1","3,361.8",527.2,545.1,126.6,102.0,111.2
22/03/94,389.2,336.9,"41,252.0",261.8,531.4,556.4,"12,207.2","3,384.8",389.2,9.8,"1,459.3","8,36,235.4","1,429.2","9,845.5","42,55,961.3","1,316.2","3,14,550.1",336.9,671.3,389.2,"1,340.9","3,384.8",531.4,548.2,127.1,102.7,112.0
23/03/94,388.3,335.3,"41,322.9",260.0,529.1,554.0,"12,179.8","3,377.6",388.3,9.6,"1,456.0","8,34,571.6","1,425.9","9,823.1","42,25,644.6","1,307.4","3,13,697.6",335.3,666.5,388.3,"1,339.0","3,377.6",529.1,546.5,127.4,102.5,111.7
24/03/94,390.4,335.3,"41,489.8",261.5,536.1,555.3,"12,246.4","3,398.6",390.4,9.7,"1,464.0","8,39,556.1","1,433.7","9,879.1","42,50,186.4","1,315.4","3,15,463.4",335.3,670.4,390.4,"1,342.6","3,398.6",536.1,550.0,127.9,103.0,112.3
25/03/94,391.3,335.0,"40,984.2",261.3,538.0,555.0,"12,274.0","3,404.9",391.3,9.6,"1,467.5","8,41,666.0","1,437.2","9,882.6","42,65,914.6","1,324.2","3,16,669.9",335.0,681.7,391.3,"1,347.4","3,404.9",538.0,550.4,126.3,103.3,112.5
28/03/94,389.3,333.2,"40,723.4",260.1,534.6,553.2,"12,210.3","3,387.1",389.3,9.7,"1,459.8","8,37,083.0","1,428.8","9,828.6","42,45,836.6","1,313.0","3,14,553.9",333.2,678.5,389.3,"1,342.3","3,387.1",534.6,546.3,125.5,102.7,111.9
29/03/94,386.8,330.1,"40,074.0",259.1,532.2,549.0,"12,133.9","3,366.2",386.8,9.9,"1,450.6","8,32,615.2","1,420.6","9,757.4","42,30,416.5","1,299.9","3,12,041.9",330.1,676.0,386.8,"1,333.8","3,366.2",532.2,548.0,123.5,102.3,111.2
30/03/94,387.2,332.0,"40,066.3",261.8,533.6,550.9,"12,144.9","3,368.3",387.2,9.8,"1,451.9","8,33,921.9","1,425.2","9,767.8","42,73,182.1","1,310.1","3,12,468.8",332.0,682.9,387.2,"1,347.1","3,368.3",533.6,552.2,123.5,102.7,111.4
31/03/94,389.2,331.0,"39,991.6",262.2,538.1,548.3,"12,209.6","3,389.3",389.2,10.1,"1,459.7","8,38,754.3","1,429.4","9,819.8","42,53,041.4","1,316.3","3,14,153.4",331.0,683.9,389.2,"1,354.7","3,389.3",538.1,555.2,123.3,103.2,111.9
01/04/94,389.2,335.5,"40,262.9",264.0,539.9,555.0,"12,207.3","3,389.2",389.2,10.8,"1,459.6","8,38,726.2","1,439.1","9,821.5","42,81,886.0","1,325.2","3,14,609.3",335.5,685.8,389.2,"1,354.7","3,389.2",539.9,552.2,124.1,103.1,112.1
04/04/94,389.2,336.2,"40,179.1",265.6,543.0,555.0,"12,208.7","3,389.2",389.2,11.9,"1,459.6","8,38,580.0","1,448.0","9,837.0","43,08,181.6","1,333.4","3,15,115.7",336.2,690.0,389.2,"1,354.7","3,389.2",543.0,551.6,123.9,103.1,112.2
05/04/94,384.8,334.0,"39,917.2",262.9,533.0,553.2,"12,069.1","3,350.5",384.8,12.4,"1,443.0","8,29,550.2","1,413.1","9,721.1","42,64,165.4","1,302.1","3,11,523.8",334.0,682.9,384.8,"1,354.6","3,350.5",533.0,547.0,123.0,102.2,111.0
06/04/94,383.9,335.1,"40,147.8",261.6,530.4,556.5,"12,043.4","3,343.1",383.9,15.1,"1,439.8","8,27,333.5","1,410.0","9,716.9","42,43,149.0","1,298.1","3,10,720.7",335.1,679.6,383.9,"1,356.9","3,343.1",530.4,544.2,123.8,101.9,111.1
07/04/94,384.3,335.3,"40,284.2",262.0,532.8,557.6,"12,055.0","3,346.5",384.3,14.3,"1,441.3","8,29,128.0","1,414.5","9,730.5","42,49,595.8","1,295.5","3,11,494.1",335.3,680.6,384.3,"1,365.9","3,346.5",532.8,539.5,124.2,101.9,111.1
